,word_upper,word_lower,word_lower_no_article,article,syntactic_category,category,subcategory_1,subcategory_2,subcategory_3,acc,hits,misses,correct_rejections,false_alarms,false_alarm_rate,hit_rate,num_meanings_human,num_synonyms_human,Log Subtlex frequency,Log Subtlex CD,google_ngram_frequency,concreteness,imageability,familiarity,valence,arousal,num_ratings_meanings,num_ratings_synonyms,multi_word,log_topic_variability,log_document_frequency,log_orthographic_neighborhood_size,log_phonological_neighborhood_size,num_ratings_meanings.1,num_ratings_synonyms.1,num_meanings_human_demean,num_synonyms_human_demean,google_ngram_frequency_demean,arousal_demean,concreteness_demean,familiarity_demean,imageability_demean,valence_demean,log_topic_variability_demean,log_document_frequency_demean,log_orthographic_neighborhood_size_demean,log_phonological_neighborhood_size_demean,acc_demean,num_meanings_human_zscore,num_synonyms_human_zscore,google_ngram_frequency_zscore,arousal_zscore,concreteness_zscore,familiarity_zscore,imageability_zscore,valence_zscore,log_topic_variability_zscore,log_document_frequency_zscore,log_orthographic_neighborhood_size_zscore,log_phonological_neighborhood_size_zscore,acc_zscore
695,A JETTY,a jetty,jetty,a,NOUN,earth formation,land/water,,,0.8154761904761905,51,28,86,3,0.0337078651685393,0.6455696202531646,1.3333333333333333,1.263157894736842,1.1461,1.1139,-16.5587880431088,3.96,3.7037037037037,3.42857142857143,3.31818181818182,2.82608695652174,21.0,19.0,1.0,1.446919,1.94591,,,21.0,19.0,-0.01223287709219556,-0.1966128877004929,-1.9530909281624371,-0.1725018778175289,0.37498928218872063,-0.8938183524710204,0.48172633578057855,0.16971034361465342,-1.056711792358804,-2.24797447923588,,,0.017409297570867288,-0.03843710126414884,-0.16485724082887343,-0.7806306247971023,-0.2602632388164136,0.37635165034689155,-1.32123536737948,0.4801122705918912,0.23129032411468503,-1.2551319260494262,-1.5096337376065505,,,0.2602674272703703
696,LIGHTHEARTED,lighthearted,lighthearted,,ADJ,,,,,0.7869822485207101,52,30,81,6,0.0689655172413793,0.6341463414634146,1.2962962962962965,3.52,1.0792,1.0792,-14.339175102588204,1.68,2.03571428571429,4.85714285714286,4.18181818181818,2.73913043478261,27.0,25.0,0.0,,,,,27.0,25.0,-0.04926991412923232,2.0602292175626653,0.26652201235816086,-0.25945839955665884,-1.9050107178112794,0.5347530761004098,-1.1862630822088316,1.0333467072510132,,,,,-0.011084644384613096,-0.15481171472485725,1.7274742681151227,0.1065261437802492,-0.3914594105356302,-1.9119317848022401,0.7904678562546515,-1.182288406540507,1.4083001056530355,,,,,-0.16571443301755714
697,AN EARRING,an earring,earring,an,NOUN,clothing,accessory,jewelry,,0.8505747126436781,62,23,86,3,0.0337078651685393,0.7294117647058823,1.0,0.8,2.143,1.9823,-16.023755879131077,4.48,4.59259259259259,4.96296296296296,3.59090909090909,2.82608695652174,27.0,25.0,1.0,1.427116,1.94591,1.3862943611198906,2.19722457733622,27.0,25.0,-0.3455662104255288,-0.6597707824373349,-1.4180587641847122,-0.1725018778175289,0.8949892821887211,0.6405731819205096,1.3706152246694683,0.44243761634192325,-1.076514792358804,-2.24797447923588,0.16999963626178194,0.572744507381385,0.052507819738354944,-1.085808622410532,-0.553208856470365,-0.566783698148667,-0.2602632388164136,0.8982408548545887,0.9468903172645782,1.366022861418995,0.602977623547846,-1.2786533608543453,-1.5096337376065505,0.17013670861418612,0.45806568656748,0.7849871655790877
698,THE HIMALAYAS,the himalayas,himalayas,the,NOUN,earth formation,land,mountain range,famous,0.8333333333333334,66,20,84,10,0.1063829787234042,0.7674418604651163,1.0,0.125,,,-14.211640603764492,4.76,4.53571428571429,4.35714285714286,3.63636363636364,4.30434782608696,27.0,24.0,1.0,1.396657,3.713572,0.0,0.0,27.0,24.0,-0.3455662104255288,-1.334770782437335,0.3940565111818728,1.3057589917476906,1.1749892821887205,0.034753076100409785,1.3137369177911684,0.4878921617964731,-1.106973792358804,-0.48031247923587994,-1.2162947248581086,-1.624480069954835,0.03526644042801019,-1.085808622410532,-1.1191872054024254,0.15750038879075057,1.970071680410284,1.1792581188202709,0.05137172798270629,1.3093351301607201,0.6649255067867129,-1.3148316864980878,-0.3225552291387227,-1.2172754350691373,-1.2992155646523695,0.5272301011467362
699,TO TAILOR,to tailor,tailor,to,VERB,,,,,0.7610062893081762,55,21,66,17,0.2048192771084337,0.7236842105263158,1.851851851851852,2.0,2.3304,2.1584,-14.432759019039208,3.32,3.14814814814815,4.71428571428571,3.45454545454545,2.65217391304348,27.0,25.0,1.0,2.397895,3.610918,0.6931471805599453,2.995732273553991,27.0,25.0,0.5062856414263233,0.5402292175626651,0.17293809590715625,-0.3464149212957892,-0.2650107178112795,0.39189593324325944,-0.07382921977497148,0.30607397997828345,-0.10573579235880404,-0.5829664792358802,-0.5231475442981633,1.371252203599156,-0.037060603597147024,1.5908074871857822,0.45297487496440886,0.06912160202712113,-0.5226555822548474,-0.2659735244318122,0.5792975338912276,-0.07358184867504264,0.4171339738312589,-0.12558993821714232,-0.39149281856942647,-0.5235693632274756,1.0966907128810852,-0.5540526785789189
700,TO TEAR,to tear,tear,to,VERB,,,,,0.7878787878787878,60,19,70,16,0.1860465116279069,0.759493670886076,2.269230769230769,3.56,3.1392,3.0228,-13.074871132478744,3.92,3.17857142857143,4.96428571428571,2.18181818181818,3.60869565217391,26.0,25.0,1.0,3.558913,5.214936,3.044522437723423,3.4339872044851463,26.0,25.0,0.9236645588052403,2.1002292175626653,1.5308259824676202,0.6101068178346409,0.3349892821887206,0.6418959332432594,-0.04340593935169146,-0.9666532927489868,1.0552822076411958,1.0210515207641198,1.8282277128653144,1.8095071345303113,-0.010188105026535332,2.9022598619545437,1.7610137258296152,0.6118556109794948,0.9205023066565362,0.33620632692322255,0.9488455980272003,-0.04326050404852017,-1.317406756856841,1.2534339063689066,0.6856900902646991,1.8297018305684078,1.447195245428066,-0.15231125053855812
701,CALVIN,calvin,calvin,,NOUN,common names,boy,,,0.8372093023255814,49,11,59,10,0.144927536231884,0.8166666666666667,1.4814814814814814,0.08,,,-12.134965435771518,3.72,3.32142857142857,3.42857142857143,3.13636363636364,2.73913043478261,27.0,25.0,0.0,2.025953,3.526361,0.0,0.6931471805599453,27.0,25.0,0.13591527105595258,-1.3797707824373349,2.470731679174847,-0.25945839955665884,0.13498928218872086,-0.8938183524710204,0.09945120350544823,-0.0121078382035269,-0.47767779235880425,-0.66752347923588,-1.2162947248581086,-0.9313328893948897,0.03914240942025826,0.42706135257868827,-1.1569190953312294,0.9875263801644383,-0.3914594105356302,0.13547970980487792,-1.32123536737948,0.09911798376297536,-0.016501208840756263,-0.5673719664053569,-0.4482773155154002,-1.2172754350691373,-0.7448550512584287,0.5851754877245521
702,TO GAIN,to gain,gain,to,VERB,,,,,0.6580310880829016,41,50,86,16,0.1568627450980392,0.4505494505494505,1.8888888888888888,3.32,2.8457,2.7694,-11.005718377284545,2.8,1.96428571428571,4.89285714285714,4.0,3.73913043478261,27.0,25.0,1.0,3.902814,6.335054,2.5649493574615367,3.8501476017100575,27.0,25.0,0.54332267846336,1.860229217562665,3.5999787376618197,0.7405416004433412,-0.7850107178112795,0.5704673618146892,-1.2576916536374116,0.8515285254328333,1.3991832076411956,2.1411695207641204,1.348654632603428,2.2256675317552226,-0.14003580482242162,1.7071821006464907,1.5597769795426601,1.4388749702919637,1.1172965642353692,-0.7878627289395089,0.8432604368454955,-1.253477650446265,1.1605085726975948,1.6619096398863773,1.437908560055851,1.3497420658893857,1.780029162855905,-2.0935226420540585
703,A SKYSCRAPER,a skyscraper,skyscraper,a,NOUN,human dwelling,,,,0.8246753246753247,53,20,74,7,0.0864197530864197,0.726027397260274,1.1111111111111112,1.36,1.6128,1.5315,-15.80898894713797,4.48,4.82142857142857,4.92857142857143,3.36363636363636,4.0,27.0,25.0,1.0,2.144956,2.639057,0.6931471805599453,0.6931471805599453,27.0,25.0,-0.23445509931441766,-0.09977078243733484,-1.2032918321916046,1.001411165660731,0.8949892821887211,0.6061816475289792,1.5994512035054487,0.2151648890691935,-0.35867479235880406,-1.5548274792358798,-0.5231475442981633,-0.9313328893948897,0.026608431770001495,-0.7366847820284042,-0.08365644846747047,-0.4809435348003722,1.5108850793930189,0.8982408548545887,0.896053017436355,1.594092105783712,0.29323820735353856,-0.4260236198876683,-1.0441488729045036,-0.5235693632274756,-0.7448550512584287,0.39779365320667975
704,A LAMB,a lamb,lamb,a,NOUN,living things,animal,mammal,,0.7865168539325843,58,27,82,11,0.1182795698924731,0.6823529411764706,1.851851851851852,0.8,2.7348,2.5092,-14.073139860894411,4.72,4.81481481481481,4.89285714285714,4.19047619047619,2.30434782608696,27.0,25.0,1.0,2.445964,4.276666,2.079441541679836,3.6375861597263857,27.0,25.0,0.5062856414263233,-0.6597707824373349,0.5325572540519534,-0.6942410082523089,1.1349892821887204,0.5704673618146892,1.5928374468916888,1.042004715909023,-0.05766679235880412,0.0827815207641196,0.8631468168217276,2.0131060897715507,-0.011550038972738874,1.5908074871857822,-0.553208856470365,0.21285773026550536,-1.0474402691317137,1.1391127953966018,0.8432604368454955,1.587500509125769,1.4200997024604394,-0.06849496020180863,0.055592168750230306,0.8638427804558482,1.6100282259544039,-0.1726720401021614
705,QUARTZ,quartz,quartz,,NOUN,precious stone,,,,0.8404907975460123,54,26,83,0,0.0,0.675,1.28,0.68,1.4472,1.3979,-12.33749904620762,4.36,4.42857142857143,4.32142857142857,3.63636363636364,2.73913043478261,25.0,25.0,0.0,1.609438,4.26268,1.0986122886681098,1.9459101490553128,25.0,25.0,-0.06556621042552879,-0.7797707824373349,2.2681980687387444,-0.25945839955665884,0.774989282188721,-0.0009612096138802428,1.206594060648308,0.4878921617964731,-0.8941927923588042,0.06879552076411954,-0.11768243618999885,0.32143007910047783,0.042423904640689125,-0.2060165446475699,-0.6538272296138424,0.9065757513036,-0.3914594105356302,0.7778048845835817,-0.0014208526081533179,1.202551264302093,0.6649255067867129,-1.06209652418806,0.04619983015867202,-0.11777732467752701,0.2570711512184903,0.6342335450726413
706,THERAPEUTIC,therapeutic,therapeutic,,ADJ,,,,,0.7795698924731183,51,34,94,7,0.0693069306930693,0.6,1.2592592592592593,2.68,1.8633,1.8129,-10.61143320297176,2.08,1.85714285714286,4.77777777777778,4.45454545454545,2.08695652173913,27.0,25.0,0.0,2.130214,2.944439,0.0,0.0,27.0,25.0,-0.08630695116626952,1.2202292175626652,3.9942639119746044,-0.9116323126001391,-1.5050107178112793,0.4553879967353298,-1.3648345107802615,1.306073979978283,-0.3734167923588041,-1.24944547923588,-1.2162947248581086,-1.624480069954835,-0.018497000432204924,-0.27118632818556704,1.0231456561107808,1.596466753415757,-1.3754306984297633,-1.5104785505655502,0.673151010497199,-1.3602615163048817,1.7799874050861966,-0.4435337442069188,-0.839068711044984,-1.2172754350691373,-1.2992155646523695,-0.27652848686812775
707,A HOMEOWNER,a homeowner,homeowner,a,NOUN,people,Business,,,0.7894736842105263,70,20,80,20,0.2,0.7777777777777778,1.0740740740740742,1.16,1.7853,1.4771,-15.788373729841142,3.92,3.14285714285714,4.96428571428571,4.04545454545455,3.1304347826087,27.0,25.0,1.0,,,0.6931471805599453,0.6931471805599453,27.0,25.0,-0.27149213635145464,-0.299770782437335,-1.1826766148947776,0.13184594826943075,0.3349892821887206,0.6418959332432594,-0.07912022506598149,0.8969830708873836,,,-0.5231475442981633,-0.9313328893948897,-0.00859320869479685,-0.8530593954891132,-0.25135373703993297,-0.4727038416418509,0.19892336220085172,0.33620632692322255,0.9488455980272003,-0.07885512600139914,1.2224564559364623,,,-0.5235693632274756,-0.7448550512584287,-0.12846769433907346
708,ALEXANDER THE GREAT,alexander the great,alexander the great,,NOUN,famous people,"Politicians,history",,,0.8926553672316384,65,8,93,11,0.1057692307692307,0.8904109589041096,1.0,0.12,,,-13.900904613547532,4.8,4.25,4.17857142857143,3.54545454545455,4.04347826086957,27.0,25.0,1.0,,,1.7346010553881064,2.427748235948052,27.0,25.0,-0.3455662104255288,-1.339770782437335,0.704792501398833,1.0448894265303008,1.2149892821887205,-0.14381835247102082,1.0280226320768784,0.39698307088738316,,,0.5183063305299977,0.803268165993217,0.09458847432631523,-1.085808622410532,-1.123379637616737,0.2816984108553114,1.5764831652526343,1.21940344224394,-0.21259117497156288,1.0245781545377184,0.5410297403089925,,,0.5187242459417832,0.6424323222858414,1.4140891533461861
709,QUEASY,queasy,queasy,,ADJ,,,,,0.7575757575757576,47,31,78,9,0.1034482758620689,0.6025641025641025,1.2592592592592593,3.32,1.7709,1.6902,-14.193185423757546,2.56,2.35714285714286,4.64285714285714,1.63636363636364,2.8695652173913,27.0,25.0,0.0,,,0.0,0.6931471805599453,27.0,25.0,-0.08630695116626952,1.860229217562665,0.4125116911888185,-0.12902361694796882,-1.0250107178112793,0.32046736181468916,-0.8648345107802617,-1.5121078382035267,,,-1.2162947248581086,-0.9313328893948897,-0.04049113532956561,-0.27118632818556704,1.5597769795426601,0.16487673696370506,-0.19466515295681272,-1.0287346694815225,0.47371237270952277,-0.8619368089646365,-2.0607813557231633,,,-1.2172754350691373,-0.7448550512584287,-0.6053388183287532
710,ALEVE,aleve,aleve,,NOUN,medicine,common brand,,,0.84,64,21,83,7,0.0777777777777777,0.7529411764705882,1.2307692307692308,0.88,,,-17.11709984741743,4.2,3.67857142857143,4.53571428571429,3.27272727272727,2.1304347826087,26.0,25.0,0.0,,,,,26.0,25.0,-0.11479697965629798,-0.5797707824373349,-2.5114027324710637,-0.8681540517305693,0.6149892821887208,0.2133245046718395,0.45659406064830854,0.12425579816010313,,,,,0.04193310709467679,-0.3607052616168818,-0.48612994104138013,-1.0037821874532742,-1.3098326125701476,0.6172235908889057,0.31533463093697417,0.45506420329172526,0.1693424408758176,,,,,0.6268961660605782
711,TO PERTURB,to perturb,perturb,to,VERB,,,,,0.75,46,43,95,4,0.0404040404040404,0.5168539325842697,1.2608695652173914,3.565217391304348,0.4771,0.301,-16.56901401581093,2.28,2.14285714285714,4.14285714285714,2.04761904761905,3.69565217391304,23.0,23.0,1.0,,,,,23.0,23.0,-0.08469664520813747,2.1054466088670134,-1.9633169008645641,0.6970633395737709,-1.3050107178112795,-0.17953263818531084,-1.0791202250659815,-1.1008524269481166,,,,,-0.04806689290532318,-0.2661265623829275,1.7653884377054188,-0.7847178423170414,1.0516984783757528,-1.3097519334472056,-0.2653837555624225,-1.07550454068189,-1.500300507371567,,,,,-0.718595710276302
712,TO VIEW,to view,view,to,VERB,,,,,0.7407407407407407,41,34,79,8,0.0919540229885057,0.5466666666666666,1.962962962962963,4.2,3.2936,3.1501,-11.5416317764098,3.16,2.39285714285714,4.89285714285714,3.61904761904762,2.95652173913043,27.0,25.0,1.0,3.839452,7.063904,1.0986122886681098,2.772588722239781,27.0,25.0,0.6173967525374342,2.740229217562665,3.0640653385365653,-0.04206709520883889,-0.4250107178112792,0.5704673618146892,-0.8291202250659815,0.47057614448045326,1.335821207641196,2.87001952076412,-0.11768243618999885,1.1481086522849462,-0.05732615216458248,1.9399313275679095,2.297645049261494,1.2246758228974843,-0.06346898123759614,-0.4265548181264878,0.8432604368454955,-0.8263421870117673,0.6413263131719054,1.586650075572421,1.9273698772628598,-0.11777732467752701,0.9182264889233938,-0.857020800434418
713,A RUSTLER,a rustler,rustler,a,NOUN,people,Law,,,0.768361581920904,51,34,85,7,0.0760869565217391,0.6,1.84,1.761904761904762,1.415,1.1461,-17.931190411915722,3.4,3.35714285714286,3.75,2.27272727272727,3.91304347826087,25.0,21.0,1.0,,,1.3862943611198906,1.791759469228055,25.0,21.0,0.49443378957447126,0.30213397946742715,-3.3254932969693574,0.914454643921601,-0.18501071781127942,-0.5723897810424505,0.13516548921973826,-0.8757442018398969,,,0.16999963626178194,0.16727939927322,-0.029705310984419198,1.5535676108783547,0.2533352457114777,-1.3291659250161953,1.3796889076738021,-0.18568287758447416,-0.8461021420618033,0.13471260571585433,-1.1935109903791208,,,0.17013670861418612,0.1337855743514958,-0.44409171792885266
714,UBIQUITOUS,ubiquitous,ubiquitous,,ADJ,,,,,0.8246753246753247,52,23,75,4,0.050632911392405,0.6933333333333334,1.0869565217391304,3.0,1.3802,1.3424,-12.288860729604972,1.84,1.57142857142857,3.5,3.09090909090909,3.1304347826087,23.0,23.0,0.0,2.35928,2.70805,0.0,0.0,23.0,23.0,-0.25860968868639844,1.540229217562665,2.316836385341393,0.13184594826943075,-1.7450107178112793,-0.8223897810424505,-1.6505487964945516,-0.057562383658076755,-0.1443507923588041,-1.48583447923588,-1.2162947248581086,-1.624480069954835,0.026608431770001495,-0.8125812690679975,1.2914613178267205,0.9260159928873994,0.19892336220085172,-1.7513504911075641,-1.215650206197776,-1.6450184919278834,-0.0784490920796231,-0.17145572648114027,-0.9978164249960683,-1.2172754350691373,-1.2992155646523695,0.39779365320667975
715,AN ANTIBIOTIC,an antibiotic,antibiotic,an,NOUN,medicine,types,,,0.7640449438202247,61,24,75,18,0.1935483870967742,0.7176470588235294,1.1111111111111112,0.8,1.5315,1.4771,-14.764911314649606,4.2,2.92857142857143,4.82142857142857,3.47619047619048,2.39130434782609,27.0,25.0,1.0,1.070441,2.833213,0.6931471805599453,0.6931471805599453,27.0,25.0,-0.23445509931441766,-0.6597707824373349,-0.15921419970324102,-0.607284486513179,0.6149892821887208,0.49903879038611976,-0.29340593935169146,0.32771900162331313,-1.4331897923588042,-1.3606714792358798,-0.5231475442981633,-0.9313328893948897,-0.03402194908509848,-0.7366847820284042,-0.553208856470365,-0.06363629997905289,-0.9162440974124971,0.6172235908889057,0.737675275663792,-0.2924228577186429,0.446632965849775,-1.7023016847974102,-0.9137628517703277,-0.5235693632274756,-0.7448550512584287,-0.5086250679016331
716,A LAWNMOWER,a lawnmower,lawnmower,a,NOUN,household item,,appliance,,0.8162162162162162,73,16,78,18,0.1875,0.8202247191011236,1.2592592592592593,0.68,1.3979,1.3802,-16.854557026409523,4.52,4.75,4.92857142857143,3.04545454545455,2.56521739130435,27.0,25.0,1.0,,,0.0,0.0,27.0,25.0,-0.08630695116626952,-0.7797707824373349,-2.2488599114631587,-0.43337144303491915,0.9349892821887202,0.6061816475289792,1.5280226320768784,-0.10301692911261684,,,-1.2162947248581086,-1.624480069954835,0.01814932331089303,-0.27118632818556704,-0.6538272296138424,-0.898846486076472,-0.653851753974064,0.9383861782782569,0.896053017436355,1.5229028618779639,-0.1403969753184766,,,-1.2172754350691373,-1.2992155646523695,0.27133074528686835
717,AN OUTPATIENT,an outpatient,outpatient,an,NOUN,people,Medicine,,,0.8195488721804511,40,23,69,1,0.0142857142857142,0.6349206349206349,1.3076923076923077,0.3333333333333333,1.5051,1.4624,-14.51072604086469,3.76,2.75,4.60714285714286,2.77272727272727,2.82608695652174,26.0,24.0,1.0,,,0.0,0.0,26.0,24.0,-0.03787390273322111,-1.1264374491040017,0.09497107408167516,-0.1725018778175289,0.17498928218872045,0.2847530761004098,-0.4719773679231216,-0.3757442018398969,,,-1.2162947248581086,-1.624480069954835,0.02148197927512796,-0.11900414135233191,-0.9445025298061105,0.03795897458178354,-0.2602632388164136,0.1756250332285465,0.4209197921186789,-0.4703959674830178,-0.5120842747516515,,,-1.2172754350691373,-1.2992155646523695,0.32115365113691
718,PYTHAGORAS,pythagoras,pythagoras,,NOUN,famous people,Science,,,0.861271676300578,63,20,86,4,0.0444444444444444,0.7590361445783133,1.1153846153846154,0.1363636363636363,,,-13.87947477182335,4.32,3.07142857142857,3.21428571428571,3.47619047619048,2.72727272727273,26.0,22.0,0.0,,,,,26.0,22.0,-0.2301815950409134,-1.3234071460736987,0.7262223431230144,-0.27131610706653886,0.734989282188721,-1.1081040667567406,-0.15054879649455177,0.32771900162331313,,,,,0.06320478339525482,-0.723256942013707,-1.1096589503698993,0.2902637011309618,-0.40934979758824863,0.7376595611599126,-1.6379908509246082,-0.15004436990714737,0.446632965849775,,,,,0.944905806710528
719,RED ROVER,red rover,red rover,,NOUN,games,children's game,,,0.8682634730538922,61,20,84,2,0.0232558139534883,0.7530864197530864,1.4444444444444444,0.125,,,-16.794837756204352,3.96,3.5,3.67857142857143,3.36363636363636,3.47826086956522,27.0,24.0,1.0,,,2.970414465569701,3.277144732992177,27.0,24.0,0.0988782340189156,-1.334770782437335,-2.1891406412579872,0.4796720352259509,0.37498928218872063,-0.6438183524710204,0.2780226320768784,0.2151648890691935,,,1.7541197407115923,1.652664663037342,0.070196580148569,0.31068673911797917,-1.1191872054024254,-0.8749772997828512,0.7237080490777187,0.37635165034689155,-0.9516873032435075,0.2770910935273503,0.29323820735353856,,,1.755534104439334,1.3217568458250002,1.0494325370725592
