WORD,WORD,SyntCat,Category,subcat1,subcat2,subcat3,subcat4,Article,hits,misses,false_alarms,correct_rejections,acc,false_alarm_rate,hit_rate,num_synonyms,num_ratings_synonyms,num_meanings,num_ratings_meanings,word_upper,word,arousal,concrete,fam,image,valence,word_lower_no_article,Word_article,Lg10WF,Lg10CD,google_ngram_frequency,Word,LgTV_T=1700,LgDF,orth_neighborhood,phon_neighborhood,tokens_used,orth_vals_used,phon_vals_used,log_orth_neighborhood,log_phon_neighborhood
A MANAGER,A MANAGER,NOUN,people,Other,,,,a,50,24,11,73,0.7784810126582279,0.13095238095238096,0.6756756756756757,2.6,20.0,1.28,25.0,A MANAGER,a manager,2.26086956521739,4.21052631578947,4.86206896551724,3.25,2.88461538461538,manager,a manager,3.3094,3.0237,-12.919552243335142,A MANAGER,2.995732,5.594711,5.0,3.0,manager,5,3,1.791759469228055,1.3862943611198906
A VILLAIN,A VILLAIN,NOUN,people,A&E,,,,a,59,14,9,74,0.8525641025641025,0.10843373493975904,0.8082191780821918,3.2,20.0,1.32,25.0,A VILLAIN,a villain,4.34782608695652,3.63157894736842,4.82758620689655,3.45833333333333,1.61538461538462,villain,a villain,2.3284,2.1335,-14.564529065376586,A VILLAIN,2.467393,3.178054,1.0,3.0,villain,1,3,0.6931471805599453,1.3862943611198906
AN ARMY,AN ARMY,NOUN,people,Military,,,,an,47,23,4,74,0.8175675675675675,0.05128205128205128,0.6714285714285714,1.6,20.0,1.68,25.0,AN ARMY,an army,4.17391304347826,4.57894736842105,4.89285714285714,4.41666666666667,2.52,army,an army,3.6406,3.1781,-12.160390237259968,AN ARMY,3.32773,6.753438,4.0,12.0,army,4,12,1.6094379124341003,2.5649493574615367
ILL-FATED,ILL-FATED,ADJ,,,,,,,45,38,1,91,0.7771428571428571,0.010869565217391304,0.5421686746987951,2.857142857142857,21.0,1.173913043478261,23.0,ILL-FATED,ill-fated,3.47826086956522,1.42105263157895,4.6551724137931,1.33333333333333,1.57692307692308,ill-fated,ill-fated,,,-14.179276969797248,ILL-FATED,,,,,ill-fated,,,,
A SEWING MACHINE,A SEWING MACHINE,NOUN,household item,,appliance,,,a,63,18,16,71,0.7976190476190477,0.1839080459770115,0.7777777777777778,0.2777777777777778,18.0,1.08,25.0,A SEWING MACHINE,a sewing machine,2.1304347826087,4.89473684210526,4.79310344827586,4.5,3.5,sewing machine,a sewing machine,,,-15.711727880317666,A SEWING MACHINE,,,4.0,10.5,sewing;machine,7;1,20;1,1.6094379124341003,2.4423470353692043
TEMPTING,TEMPTING,ADJ,,,,,,,31,48,7,78,0.6646341463414634,0.08235294117647059,0.3924050632911392,2.9,20.0,1.4,25.0,TEMPTING,tempting,4.30434782608696,1.47368421052632,4.93103448275862,2.08333333333333,3.84615384615385,tempting,tempting,2.1903,2.1703,-12.238439203662631,TEMPTING,2.897292,3.583519,0.0,1.0,tempting,0,1,0.0,0.6931471805599453
ABASHED,ABASHED,ADJ,,,,,,,30,42,8,69,0.6644295302013423,0.1038961038961039,0.4166666666666667,2.4,15.0,1.15,20.0,ABASHED,abashed,2.78260869565217,1.73684210526316,3.93103448275862,1.41666666666667,2.53846153846154,abashed,abashed,,,-14.756980227489466,ABASHED,,,,,abashed,,,,
TO GENERATE,TO GENERATE,VERB,,,,,,to,44,42,16,74,0.6704545454545454,0.17777777777777778,0.5116279069767442,2.95,20.0,1.28,25.0,TO GENERATE,to generate,3.04347826086957,2.63157894736842,4.72413793103448,1.58333333333333,3.69230769230769,generate,to generate,2.0969,2.0414,-11.28443728812029,TO GENERATE,3.077696,4.663439,2.0,2.0,generate,2,2,1.0986122886681098,1.0986122886681098
TO BLUDGEON,TO BLUDGEON,VERB,,,,,,to,62,16,9,79,0.8493975903614458,0.10227272727272728,0.7948717948717948,3.2777777777777777,18.0,1.173913043478261,23.0,TO BLUDGEON,to bludgeon,4.52173913043478,3.63157894736842,4.3448275862069,3.33333333333333,1.5,bludgeon,to bludgeon,1.1139,1.0,-17.100027765157826,TO BLUDGEON,,,,,bludgeon,,,,
TO SIGNAL,TO SIGNAL,VERB,,,,,,to,48,47,10,95,0.715,0.09523809523809523,0.5052631578947369,2.35,20.0,1.72,25.0,TO SIGNAL,to signal,3.17391304347826,3.15789473684211,4.86206896551724,2.66666666666667,3.26923076923077,signal,to signal,3.2849,3.0107,-13.229965364060517,TO SIGNAL,3.509055,5.680173,1.0,3.0,signal,1,3,0.6931471805599453,1.3862943611198906
TO PARADE,TO PARADE,VERB,,,,,,to,49,22,7,71,0.8053691275167785,0.08974358974358974,0.6901408450704225,2.35,20.0,1.4,25.0,TO PARADE,to parade,4.30434782608696,3.05555555555556,4.89655172413793,3.20833333333333,3.76923076923077,parade,to parade,2.8182,2.6253,-15.462864143774194,TO PARADE,2.621039,4.59512,1.0,2.0,parade,1,2,0.6931471805599453,1.0986122886681098
RESOURCEFUL,RESOURCEFUL,ADJ,,,,,,,35,51,7,81,0.6666666666666666,0.07954545454545454,0.4069767441860465,2.8,20.0,1.36,25.0,RESOURCEFUL,resourceful,3.08695652173913,1.73684210526316,4.86206896551724,1.5,4.23076923076923,resourceful,resourceful,1.8751,1.8451,-13.61868394713844,RESOURCEFUL,2.047693,2.484907,0.0,0.0,resourceful,0,0,0.0,0.0
BENT,BENT,ADJ,,,,,,,47,33,10,78,0.7440476190476191,0.11363636363636363,0.5875,2.35,20.0,2.28,25.0,BENT,bent,2.52173913043478,3.52631578947368,4.93103448275862,3.625,2.44,bent,bent,2.567,2.48,-10.712122216145255,BENT,3.764103,6.082219,19.0,24.0,bent,19,24,2.995732273553991,3.2188758248682006
AN ALMOND,AN ALMOND,NOUN,food,nut,,,,an,55,29,7,86,0.7966101694915254,0.07526881720430108,0.6547619047619048,0.6,20.0,1.12,25.0,AN ALMOND,an almond,1.73913043478261,4.73684210526316,5.0,4.66666666666667,3.80769230769231,almond,an almond,1.7559,1.6232,-16.117924743924803,AN ALMOND,2.290006,2.833213,1.0,2.0,almond,1,2,0.6931471805599453,1.0986122886681098
GERTRUDE,GERTRUDE,NOUN,common names,girl,,,,,45,21,9,63,0.782608695652174,0.125,0.6818181818181818,0.0,19.0,1.0,21.0,GERTRUDE,Gertrude,2.43478260869565,4.47368421052632,3.55172413793103,2.25,3.0,Gertrude,Gertrude,,,-12.980284833916189,GERTRUDE,1.396657,2.70805,0.0,0.0,gertrude,0,0,0.0,0.0
LUNAR NEW YEAR,LUNAR NEW YEAR,NOUN,calendar items,holiday,,,,,60,15,1,81,0.8980891719745223,0.012195121951219513,0.8,0.1111111111111111,18.0,1.0,25.0,LUNAR NEW YEAR,Lunar New Year,3.21739130434783,4.05263157894737,3.82142857142857,1.95833333333333,3.61538461538462,Lunar New Year,Lunar New Year,,,-16.790122202212192,LUNAR NEW YEAR,,,11.0,25.666666666666668,lunar;new;year,1;16;16,4;47;26,2.4849066497880004,3.283414346005772
DREW,DREW,NOUN,common names,boy,,,,,48,27,8,74,0.7770700636942676,0.0975609756097561,0.64,1.5789473684210529,19.0,2.217391304347826,23.0,DREW,Drew,2.56521739130435,4.52631578947368,3.55172413793103,2.79166666666667,3.15384615384615,Drew,Drew,,,-10.103385895219478,DREW,3.834061,6.458338,5.0,18.0,drew,5,18,1.791759469228055,2.9444389791664403
MONACO,MONACO,NOUN,geography,world,country,,,,64,23,12,82,0.8066298342541437,0.1276595744680851,0.735632183908046,0.0555555555555555,18.0,1.0476190476190477,21.0,MONACO,Monaco,3.27272727272727,5.0,3.75862068965517,3.33333333333333,3.5,Monaco,Monaco,,,-13.988191223462454,MONACO,,,0.0,0.0,monaco,0,0,0.0,0.0
TO SLAUGHTER,TO SLAUGHTER,VERB,,,,,,to,59,14,18,61,0.7894736842105263,0.22784810126582278,0.8082191780821918,3.1578947368421053,19.0,1.6,25.0,TO SLAUGHTER,to slaughter,4.52173913043478,3.52631578947368,4.68965517241379,3.54166666666667,1.03846153846154,slaughter,to slaughter,2.4456,2.3222,-14.73998485287822,TO SLAUGHTER,2.77519,3.806662,1.0,2.0,slaughter,1,2,0.6931471805599453,1.0986122886681098
LABOR DAY,LABOR DAY,NOUN,calendar items,holiday,,,,,47,25,3,74,0.8120805369127517,0.03896103896103896,0.6527777777777778,0.25,20.0,1.12,25.0,LABOR DAY,Labor Day,2.91304347826087,4.52631578947368,4.89655172413793,1.83333333333333,4.07692307692308,Labor Day,Labor Day,,,-14.5645867601749,LABOR DAY,,,13.0,28.5,labor;day,1;25,9;48,2.6390573296152584,3.3843902633457743
TO GALLOP,TO GALLOP,VERB,,,,,,to,60,25,13,76,0.7816091954022989,0.14606741573033707,0.7058823529411765,1.3,20.0,1.24,25.0,TO GALLOP,to gallop,4.0,3.52631578947368,4.72413793103448,3.75,3.76923076923077,gallop,to gallop,1.6902,1.6435,-15.780556564188569,TO GALLOP,2.036882,3.526361,3.0,2.0,gallop,3,2,1.3862943611198906,1.0986122886681098
TONSILLITIS,TONSILLITIS,NOUN,diseases and conditions,respiratory,,,,,59,21,6,82,0.8392857142857143,0.06818181818181818,0.7375,0.2,20.0,1.0,20.0,TONSILLITIS,tonsillitis,2.65217391304348,4.15789473684211,4.20689655172414,2.08333333333333,1.38461538461538,tonsillitis,tonsillitis,0.301,0.301,-15.437932612145588,TONSILLITIS,,,,,tonsillitis,,,,
TO FIGHT,TO FIGHT,VERB,,,,,,to,42,39,24,68,0.6358381502890174,0.2608695652173913,0.5185185185185185,3.761904761904762,21.0,1.6923076923076923,26.0,TO FIGHT,to fight,4.78260869565217,3.63157894736842,4.89655172413793,3.56521739130435,1.76,fight,to fight,4.011,3.5687,-10.981598531444536,TO FIGHT,3.689921,6.732211,10.0,41.0,fight,10,41,2.3978952727983707,3.7376696182833684
TO GROOVE,TO GROOVE,VERB,,,,,,to,64,26,12,86,0.7978723404255319,0.12244897959183673,0.7111111111111111,2.45,20.0,1.75,24.0,TO GROOVE,to groove,3.73913043478261,2.68421052631579,4.48275862068965,2.75,3.96153846153846,groove,to groove,2.3284,2.1461,-17.729000666888563,TO GROOVE,2.580848,4.025352,3.0,10.0,groove,3,10,1.3862943611198906,2.3978952727983707
TUCSON,TUCSON,NOUN,geography,United States,big city,,,,56,16,5,73,0.86,0.0641025641025641,0.7777777777777778,0.1,20.0,1.1304347826086956,23.0,TUCSON,Tucson,2.77272727272727,5.0,4.51724137931035,3.375,3.42307692307692,Tucson,Tucson,,,-13.159634859631682,TUCSON,,,0.0,1.0,tucson,0,1,0.0,0.6931471805599453
TO GLISTEN,TO GLISTEN,VERB,,,,,,to,59,29,6,88,0.8076923076923077,0.06382978723404255,0.6704545454545454,2.75,20.0,1.2083333333333333,24.0,TO GLISTEN,to glisten,4.04347826086957,2.94736842105263,4.79310344827586,3.54166666666667,4.23076923076923,glisten,to glisten,1.3617,1.2553,-16.833135655109192,TO GLISTEN,,,1.0,2.0,glisten,1,2,0.6931471805599453,1.0986122886681098
VENEZUELA,VENEZUELA,NOUN,geography,world,country,,,,52,19,4,73,0.8445945945945946,0.05194805194805195,0.7323943661971831,0.05,20.0,1.0416666666666667,24.0,VENEZUELA,Venezuela,3.30434782608696,4.94736842105263,4.51724137931035,3.58333333333333,3.23076923076923,Venezuela,Venezuela,,,-12.45771408989686,VENEZUELA,1.549334,3.637586,0.0,0.0,venezuela,0,0,0.0,0.0
JAMES DEAN,JAMES DEAN,NOUN,famous people,Actors,,,,,64,18,5,86,0.8670520231213873,0.054945054945054944,0.7804878048780488,0.05,20.0,1.0,24.0,JAMES DEAN,James Dean,3.30434782608696,4.94736842105263,4.24137931034483,4.66666666666667,3.46153846153846,James Dean,James Dean,,,-15.465843955657736,JAMES DEAN,,,7.0,19.5,james;dean,4;10,8;31,2.0794415416798357,3.0204248861443626
DALE,DALE,NOUN,common names,boy,,,,,54,10,2,67,0.9097744360902256,0.028985507246376812,0.84375,0.8421052631578947,19.0,1.5,22.0,DALE,Dale,2.47826086956522,4.47368421052632,3.39285714285714,2.52173913043478,3.11538461538462,Dale,Dale,,,-12.069481166994787,DALE,2.435074,3.044522,19.0,44.0,dale,19,44,2.995732273553991,3.8066624897703196
EROTIC,EROTIC,ADJ,,,,,,,52,18,4,73,0.8503401360544217,0.05194805194805195,0.7428571428571429,2.85,20.0,1.48,25.0,EROTIC,erotic,4.65217391304348,1.52631578947368,4.72413793103448,3.0,4.4,erotic,erotic,2.3032,2.1271,-11.88332717022045,EROTIC,0.829279,2.197225,2.0,1.0,erotic,2,1,1.0986122886681098,0.6931471805599453
THIRD,THIRD,ADJ,,,,,,,46,31,0,83,0.80625,0.0,0.5974025974025974,0.35,20.0,1.5833333333333333,24.0,THIRD,third,1.95652173913043,3.47368421052632,4.96551724137931,2.16666666666667,2.88461538461538,third,third,3.58,3.3714,-8.637030396749577,THIRD,,,1.0,11.0,third,1,11,0.6931471805599453,2.4849066497880004
A MAHI-MAHI,A MAHI-MAHI,NOUN,living things,animal,fish and other aquatic,fish,,a,78,10,1,97,0.9408602150537635,0.01020408163265306,0.8863636363636364,0.6666666666666666,18.0,1.0555555555555556,18.0,A MAHI-MAHI,a mahi-mahi,3.47826086956522,4.73684210526316,4.06896551724138,3.79166666666667,3.38461538461538,mahi-mahi,a mahi-mahi,,,-22.43214412942,A MAHI-MAHI,,,,,mahi-mahi,,,,
MARGARINE,MARGARINE,NOUN,food,baking,,,,,59,13,6,78,0.8782051282051282,0.07142857142857142,0.8194444444444444,0.8571428571428571,21.0,1.12,25.0,MARGARINE,margarine,2.22727272727273,4.57894736842105,4.89285714285714,4.04166666666667,3.28,margarine,margarine,1.5185,1.301,-13.56607456979338,MARGARINE,1.99243,3.367296,0.0,0.0,margarine,0,0,0.0,0.0
A LIMOUSINE,A LIMOUSINE,NOUN,vehicle,land,motorized,car,,a,63,24,7,89,0.8306010928961749,0.07291666666666667,0.7241379310344828,0.5,20.0,1.0416666666666667,24.0,A LIMOUSINE,a limousine,3.72727272727273,4.73684210526316,4.86206896551724,4.79166666666667,4.19230769230769,limousine,a limousine,2.1614,2.0043,-15.684662629812191,A LIMOUSINE,1.852384,2.397895,1.0,1.0,limousine,1,1,0.6931471805599453,0.6931471805599453
TO CANTER,TO CANTER,VERB,,,,,,to,46,24,5,69,0.7986111111111112,0.06756756756756757,0.6571428571428571,1.1428571428571428,14.0,1.25,20.0,TO CANTER,to canter,2.60869565217391,3.26315789473684,3.41379310344828,2.04347826086957,3.53846153846154,canter,to canter,1.0792,1.0414,-17.154661578745724,TO CANTER,,,,,canter,,,,
TO POLLUTE,TO POLLUTE,VERB,,,,,,to,34,34,9,69,0.7054794520547946,0.11538461538461539,0.5,2.8,20.0,1.56,25.0,TO POLLUTE,to pollute,3.26086956521739,3.36842105263158,4.89285714285714,3.08333333333333,1.26923076923077,pollute,to pollute,1.3802,1.3802,-15.54337927501148,TO POLLUTE,1.566878,4.094345,1.0,2.0,pollute,1,2,0.6931471805599453,1.0986122886681098
A TUNA,A TUNA,NOUN,living things,animal,fish and other aquatic,fish,,a,44,22,2,77,0.8344827586206897,0.02531645569620253,0.6666666666666666,0.65,20.0,1.1153846153846154,26.0,A TUNA,a tuna,2.21739130434783,4.78947368421053,4.82758620689655,4.5,3.15384615384615,tuna,a tuna,2.6117,2.3892,-16.17085603333459,A TUNA,2.16428,3.465736,4.0,0.0,tuna,4,0,1.6094379124341003,0.0
CRYSTAL,CRYSTAL,NOUN,common names,girl,,,,,69,17,19,79,0.8043478260869565,0.19387755102040816,0.8023255813953488,1.2,20.0,2.125,24.0,CRYSTAL,Crystal,3.34782608695652,4.47368421052632,4.13793103448276,3.29166666666667,3.46153846153846,Crystal,Crystal,,,-10.574167048137369,CRYSTAL,2.699682,4.70048,1.0,4.0,crystal,1,4,0.6931471805599453,1.6094379124341003
WILL SMITH,WILL SMITH,NOUN,famous people,Actors,,,,,48,11,5,66,0.8769230769230769,0.07042253521126761,0.8135593220338984,0.0476190476190476,21.0,1.0,25.0,WILL SMITH,Will Smith,4.26086956521739,5.0,4.72413793103448,4.91666666666667,4.03846153846154,Will Smith,Will Smith,,,-16.412357978918482,WILL SMITH,,,12.0,29.0,will;smith,21;3,55;3,2.5649493574615367,3.4011973816621555
MAX,MAX,NOUN,common names,boy,,,,,61,23,13,80,0.7966101694915254,0.13978494623655913,0.7261904761904762,1.9,20.0,2.0416666666666665,24.0,MAX,Max,2.72727272727273,4.52631578947368,3.75,2.375,3.38461538461538,Max,Max,,,-10.392767978248854,MAX,2.063693,4.077537,23.0,32.0,max,23,32,3.1780538303479458,3.4965075614664802
ADDITIONAL,ADDITIONAL,ADJ,,,,,,,33,39,3,76,0.7218543046357616,0.0379746835443038,0.4583333333333333,2.8,20.0,1.24,25.0,ADDITIONAL,additional,2.60869565217391,2.57894736842105,4.78571428571429,1.54166666666667,3.53846153846154,additional,additional,2.4786,2.4393,-8.981008188038993,ADDITIONAL,3.906173,6.40688,0.0,1.0,additional,0,1,0.0,0.6931471805599453
TO BENCH,TO BENCH,VERB,,,,,,to,64,26,12,84,0.7956989247311828,0.125,0.7111111111111111,1.75,20.0,1.9166666666666667,24.0,TO BENCH,to bench,2.82608695652174,3.36842105263158,4.68965517241379,2.54166666666667,2.61538461538462,bench,to bench,2.6937,2.5353,-17.035170647046893,TO BENCH,3.071921,5.361292,5.0,9.0,bench,5,9,1.791759469228055,2.302585092994046
EXAGGERATED,EXAGGERATED,ADJ,,,,,,,39,30,14,58,0.6879432624113475,0.19444444444444445,0.5652173913043478,2.9,20.0,1.4,25.0,EXAGGERATED,exaggerated,3.95652173913043,1.78947368421053,4.89655172413793,1.66666666666667,2.42307692307692,exaggerated,exaggerated,1.8129,1.7853,-11.938789235293024,EXAGGERATED,3.135494,4.356709,1.0,0.0,exaggerated,1,0,0.6931471805599453,0.0
JODIE FOSTER,JODIE FOSTER,NOUN,famous people,Actors,,,,,67,14,6,81,0.8809523809523809,0.06896551724137931,0.8271604938271605,0.0,21.0,1.0,25.0,JODIE FOSTER,Jodie Foster,3.21739130434783,4.94736842105263,4.31034482758621,4.875,3.57692307692308,Jodie Foster,Jodie Foster,,,-16.90600027201689,JODIE FOSTER,,,4.0,4.0,jodie;foster,nan;4,nan;4,1.6094379124341003,1.6094379124341003
A CITIZEN,A CITIZEN,NOUN,people,Politics,,,,a,53,18,10,66,0.8095238095238095,0.13157894736842105,0.7464788732394366,2.05,20.0,1.6,25.0,A CITIZEN,a citizen,2.59090909090909,4.21052631578947,4.89655172413793,3.04347826086957,3.46153846153846,citizen,a citizen,2.8331,2.7126,-12.887204417021056,A CITIZEN,3.447339,5.472271,1.0,1.0,citizen,1,1,0.6931471805599453,0.6931471805599453
TO LIQUIDATE,TO LIQUIDATE,VERB,,,,,,to,51,26,6,77,0.8,0.07228915662650602,0.6623376623376623,2.1052631578947367,19.0,1.68,25.0,TO LIQUIDATE,to liquidate,3.04347826086957,2.72222222222222,4.58620689655172,1.79166666666667,2.53846153846154,liquidate,to liquidate,1.6021,1.5051,-15.006573372965926,TO LIQUIDATE,,,1.0,0.0,liquidate,1,0,0.6931471805599453,0.0
A MERCHANT,A MERCHANT,NOUN,people,Business,,,,a,47,23,17,62,0.7315436241610739,0.21518987341772153,0.6714285714285714,3.15,20.0,1.3076923076923077,26.0,A MERCHANT,a merchant,2.82608695652174,4.15789473684211,4.86206896551724,3.39130434782609,3.30769230769231,merchant,a merchant,2.1673,2.0334,-13.5586779199354,A MERCHANT,2.94663,5.267858,1.0,1.0,merchant,1,1,0.6931471805599453,0.6931471805599453
TO REVILE,TO REVILE,VERB,,,,,,to,41,37,6,80,0.7378048780487805,0.06976744186046512,0.5256410256410257,2.5294117647058822,17.0,1.2727272727272727,22.0,TO REVILE,to revile,3.73913043478261,2.0,3.82758620689655,1.41666666666667,1.69230769230769,revile,to revile,0.9031,0.9031,-17.041332881029344,TO REVILE,,,,,revile,,,,
A MALT LIQUOR,A MALT LIQUOR,NOUN,drink,alcoholic,beer,,,a,49,16,2,69,0.8676470588235294,0.028169014084507043,0.7538461538461538,1.1,20.0,1.0,26.0,A MALT LIQUOR,a malt liquor,3.65217391304348,4.52631578947368,4.58620689655172,3.79166666666667,3.19230769230769,malt liquor,a malt liquor,,,-20.69209487178684,A MALT LIQUOR,,,7.5,19.0,malt;liquor,15;0,17;21,2.1400661634962708,2.995732273553991
A MASTER,A MASTER,NOUN,people,Other,,,,a,49,40,10,87,0.7311827956989247,0.10309278350515463,0.550561797752809,3.05,20.0,2.2,25.0,A MASTER,a master,3.69565217391304,3.38888888888889,4.79310344827586,2.45833333333333,3.23076923076923,master,a master,3.6485,3.1216,-12.06159587550643,A MASTER,3.412247,6.418365,8.0,10.0,master,8,10,2.1972245773362196,2.3978952727983707
TO NUDGE,TO NUDGE,VERB,,,,,,to,62,34,8,94,0.7878787878787878,0.0784313725490196,0.6458333333333334,2.2,20.0,1.3461538461538465,26.0,TO NUDGE,to nudge,2.65217391304348,3.63157894736842,4.86206896551724,3.16666666666667,2.80769230769231,nudge,to nudge,1.7634,1.6628,-15.218579836238362,TO NUDGE,,,5.0,8.0,nudge,5,8,1.791759469228055,2.1972245773362196
PLATINUM,PLATINUM,NOUN,chemical element,metal,famous,,,,60,20,9,82,0.8304093567251462,0.0989010989010989,0.75,0.5263157894736842,19.0,1.72,25.0,PLATINUM,platinum,3.69565217391304,4.78947368421053,4.44827586206897,3.52173913043478,4.19230769230769,platinum,platinum,2.0934,2.017,-12.475278820780524,PLATINUM,1.909543,3.258097,0.0,0.0,platinum,0,0,0.0,0.0
AN EAGLE,AN EAGLE,NOUN,living things,animal,bird,,,an,54,26,13,73,0.7650602409638554,0.1511627906976744,0.675,0.631578947368421,19.0,1.807692307692308,26.0,AN EAGLE,an eagle,3.69565217391304,4.83333333333333,4.89655172413793,4.75,3.96,eagle,an eagle,2.7686,2.4472,-13.836205028011786,AN EAGLE,2.574519,4.75359,3.0,9.0,eagle,3,9,1.3862943611198906,2.302585092994046
AN ARCH,AN ARCH,NOUN,building components,part,,,,an,48,30,10,78,0.7590361445783133,0.11363636363636363,0.6153846153846154,1.55,20.0,1.375,24.0,AN ARCH,an arch,2.0,4.42105263157895,4.79310344827586,4.29166666666667,3.42307692307692,arch,an arch,2.2765,2.0719,-14.421443559165008,AN ARCH,2.71359,4.219508,4.0,13.0,arch,4,13,1.6094379124341003,2.6390573296152584
DELUSIONAL DISORDER,DELUSIONAL DISORDER,NOUN,diseases and conditions,psychiatric/brain,,,,,60,25,1,90,0.8522727272727273,0.01098901098901099,0.7058823529411765,0.8421052631578947,19.0,1.0869565217391304,23.0,DELUSIONAL DISORDER,delusional disorder,3.69565217391304,2.0,3.3448275862069,1.41666666666667,1.34615384615385,delusional disorder,delusional disorder,,,-16.244853379261695,DELUSIONAL DISORDER,,,0.5,1.5,delusional;disorder,0;1,2;1,0.4054651081081644,0.9162907318741551
TO QUICKSTEP,TO QUICKSTEP,VERB,,,,,,to,49,28,1,83,0.8198757763975155,0.011904761904761904,0.6363636363636364,1.3888888888888888,18.0,1.5,20.0,TO QUICKSTEP,to quickstep,3.95652173913043,3.52631578947368,3.82758620689655,2.75,3.61538461538462,quickstep,to quickstep,0.9031,0.6021,-20.9925766694834,TO QUICKSTEP,,,,,quickstep,,,,
TO DECK,TO DECK,VERB,,,,,,to,45,32,12,75,0.7317073170731707,0.13793103448275862,0.5844155844155844,2.75,20.0,1.826086956521739,23.0,TO DECK,to deck,3.26086956521739,3.31578947368421,4.3448275862069,2.41666666666667,2.38461538461538,deck,to deck,3.0839,2.7993,-15.845705264139967,TO DECK,2.61496,5.342334,11.0,34.0,deck,11,34,2.4849066497880004,3.5553480614894135
A BACHELOR,A BACHELOR,NOUN,family relations,,,,,a,60,6,16,56,0.8405797101449275,0.2222222222222222,0.9090909090909091,1.65,20.0,1.32,25.0,A BACHELOR,a bachelor,3.17391304347826,3.84210526315789,4.89655172413793,3.16666666666667,3.38461538461538,bachelor,a bachelor,2.7033,2.48,-13.37027963977946,A BACHELOR,2.587137,3.78419,1.0,1.0,bachelor,1,1,0.6931471805599453,0.6931471805599453
A SCAVENGER,A SCAVENGER,NOUN,people,Other,,,,a,56,22,15,72,0.7757575757575758,0.1724137931034483,0.717948717948718,1.9,20.0,1.4583333333333333,24.0,A SCAVENGER,a scavenger,3.63636363636364,3.78947368421053,4.78571428571429,3.25,2.30769230769231,scavenger,a scavenger,1.6532,1.4624,-15.91896656269299,A SCAVENGER,,,1.0,1.0,scavenger,1,1,0.6931471805599453,0.6931471805599453
A HYPNOTIC,A HYPNOTIC,NOUN,medicine,types,,,,a,44,26,8,69,0.7687074829931972,0.1038961038961039,0.6285714285714286,1.4210526315789471,19.0,1.5,24.0,A HYPNOTIC,a hypnotic,2.91304347826087,3.31578947368421,3.79310344827586,2.08333333333333,3.23076923076923,hypnotic,a hypnotic,1.8325,1.6335,-15.377365182353044,A HYPNOTIC,2.125251,2.995732,0.0,0.0,hypnotic,0,0,0.0,0.0
GUILTY,GUILTY,ADJ,,,,,,,46,27,18,61,0.7039473684210527,0.22784810126582278,0.6301369863013698,2.4,20.0,1.4615384615384617,26.0,GUILTY,guilty,3.69565217391304,1.47368421052632,4.86206896551724,1.95833333333333,1.61538461538462,guilty,guilty,3.5022,3.1872,-10.706711195250378,GUILTY,3.036554,5.225747,1.0,1.0,guilty,1,1,0.6931471805599453,0.6931471805599453
