,word_upper,word_lower,pos,acc,hits,misses,correct.rejections,false.alarms,# meanings (human),# synonyms (human),# meanings (Wordnet),# synonyms (Wordnet),Subtlex frequency,Log Subtlex frequency,Subtlex CD,Log Subtlex CD,Arousal,Concreteness,Familiarity,Imageability,Valence,GloVe distinctiveness,# subjects (human) meanings,1/# meanings (human),# subjects (human) synonyms,# synonyms (human) + 1,1/# synonyms (human),false.alarm.rate,hit.rate
390,COMPLIMENTED,complimented,v,0.7285714285714285,42,27,60,11,1.57142857142857,1.8148148148148104,2,3,0.47,1.3979,0.27,1.3802,3.0,2.03448275862069,4.807692307692308,2.04,4.48275862068965,0.09648135100331696,28,0.6363636363636369,27,2.81481481481481,0.35526315789473745,0.15492957746478872,0.6086956521739131
391,COMPOUNDS,compounds,n,0.7967914438502673,60,29,89,9,2.57142857142857,1.90909090909091,8,14,0.59,1.4914,0.36,1.4914,2.54545454545455,3.07692307692308,4.59259259259259,2.24,2.84615384615385,0.06849893346151979,28,0.3888888888888891,22,2.90909090909091,0.3437499999999999,0.09183673469387756,0.6741573033707865
392,CONCEITED,conceited,s,0.71875,49,26,66,19,1.24,2.55555555555556,1,7,1.84,1.9777,0.98,1.9191,3.18181818181818,1.69230769230769,4.82758620689655,1.68,1.9655172413793105,0.10054133818536036,25,0.8064516129032259,27,3.55555555555556,0.2812499999999997,0.2235294117647059,0.6533333333333333
393,CONCEIVE,conceive,v,0.7622377622377622,48,22,61,12,2.0,2.42307692307692,3,9,2.29,2.0719,1.25,2.0253,3.43478260869565,2.06896551724138,4.703703703703701,2.48,3.68965517241379,0.12641400314948645,28,0.5,26,3.42307692307692,0.2921348314606744,0.1643835616438356,0.6857142857142857
394,CONCEPTS,concepts,n,0.6503067484662577,39,37,67,20,1.40740740740741,2.4166666666666696,1,3,1.43,1.8692,0.64,1.7404,2.88888888888889,1.57142857142857,4.89655172413793,1.64,3.48275862068966,0.0962697911864124,27,0.7105263157894723,24,3.4166666666666696,0.292682926829268,0.2298850574712644,0.5131578947368421
395,CONCERNED,concerned,v,0.7058823529411765,47,26,61,19,1.41379310344828,3.6296296296296298,5,18,44.33,3.3545,20.09,3.2269,3.0,1.74074074074074,4.82758620689655,2.03571428571429,2.8275862068965503,0.1535860486349531,29,0.7073170731707297,27,4.62962962962963,0.21600000000000005,0.2375,0.6438356164383562
396,CONCESSION,concession,n,0.7702702702702703,61,9,53,25,1.85714285714286,2.4583333333333304,3,6,1.35,1.8451,0.69,1.7709,2.72,2.55555555555556,4.75862068965517,2.7,3.14285714285714,0.09416153976023932,28,0.5384615384615377,24,3.4583333333333304,0.2891566265060244,0.3205128205128205,0.8714285714285714
397,CONCUR,concur,v,0.7647058823529411,47,26,70,10,1.25925925925926,2.89655172413793,2,6,1.2,1.7924,0.51,1.6435,2.95652173913043,2.21428571428571,4.63333333333333,1.5,3.68965517241379,0.07933117787212612,27,0.7941176470588229,29,3.89655172413793,0.256637168141593,0.125,0.6438356164383562
398,CONCUSSION,concussion,n,0.8013245033112583,57,15,64,15,1.55555555555556,1.43478260869565,2,2,4.49,2.3617,2.17,2.2625,3.28,3.5714285714285694,4.89655172413793,2.7333333333333303,1.62068965517241,0.07470469785647063,27,0.642857142857141,23,2.4347826086956497,0.4107142857142861,0.18987341772151894,0.7916666666666666
399,CONDOLENCES,condolences,n,0.7960526315789473,51,21,70,10,1.03448275862069,2.2592592592592595,1,2,3.18,2.2122,1.72,2.1614,2.0454545454545503,2.1153846153846203,4.62068965517241,1.7931034482758603,2.31034482758621,0.05350282401108797,29,0.9666666666666665,27,3.2592592592592595,0.30681818181818177,0.125,0.7083333333333334
400,CONDUCTOR,conductor,n,0.7593582887700535,59,30,83,15,2.03703703703704,1.93103448275862,4,6,3.04,2.1931,1.28,2.0334,3.1666666666666696,4.46428571428571,4.73333333333333,4.321428571428569,3.44827586206897,0.05140083788267556,27,0.4909090909090902,29,2.931034482758621,0.34117647058823536,0.15306122448979592,0.6629213483146067
401,CONFERENCES,conferences,n,0.7027027027027027,40,30,64,14,1.3703703703703702,2.48275862068966,3,5,1.18,1.7853,0.68,1.7634,2.125,3.5714285714285694,4.9,3.1785714285714306,3.0689655172413794,0.06255546699098423,27,0.7297297297297299,29,3.48275862068966,0.2871287128712867,0.1794871794871795,0.5714285714285714
402,CONFINE,confine,v,0.6725146198830411,30,50,85,6,1.58620689655172,2.7272727272727297,6,19,0.98,1.7076,0.58,1.699,3.2916666666666696,2.84615384615385,4.53571428571429,2.6296296296296298,1.74074074074074,0.13234463561730725,29,0.6304347826086973,22,3.7272727272727297,0.26829268292682906,0.06593406593406594,0.375
403,CONFLICT,conflict,n,0.7232704402515723,48,28,67,16,1.59259259259259,3.0416666666666696,9,20,8.71,2.6484,4.02,2.5289,4.3157894736842115,2.25,4.96551724137931,3.2,1.6896551724137898,0.1152512377100782,27,0.6279069767441872,24,4.04166666666667,0.2474226804123709,0.1927710843373494,0.631578947368421
404,CONFORMS,conforms,v,0.7428571428571429,45,39,85,6,1.26923076923077,2.75862068965517,2,4,0.22,1.0792,0.12,1.0414,2.0,2.10714285714286,4.8,1.7142857142857095,2.89655172413793,0.04328347357718836,26,0.7878787878787874,29,3.75862068965517,0.2660550458715598,0.06593406593406594,0.5357142857142857
405,CONFUSING,confusing,v,0.7482014388489209,44,20,60,15,1.07407407407407,2.40909090909091,7,25,9.84,2.7016,5.07,2.6294,3.0476190476190497,1.69230769230769,4.966666666666669,1.4166666666666698,1.93103448275862,0.13844269026101774,27,0.9310344827586242,22,3.40909090909091,0.2933333333333332,0.2,0.6875
406,CONNECTS,connects,v,0.7103448275862069,33,36,70,6,1.53846153846154,3.0,11,28,1.86,1.9823,1.08,1.9638,3.16,2.32142857142857,4.9,2.53571428571429,3.3448275862069,0.04568428146470882,26,0.6499999999999994,29,4.0,0.25,0.07894736842105263,0.4782608695652174
407,CONNIE,connie,,0.8,51,35,93,1,1.11538461538462,0.0476190476190476,0,0,15.8,2.9069,1.74,2.1673,2.625,3.53846153846154,3.44444444444444,2.9285714285714306,3.2962962962963,0.104936612405954,26,0.8965517241379273,21,1.0476190476190477,0.9545454545454544,0.010638297872340424,0.5930232558139535
408,CONQUEROR,conqueror,n,0.78,47,23,70,10,1.14814814814815,2.8333333333333304,1,2,1.12,1.7634,0.48,1.6128,4.16,3.39285714285714,4.55172413793103,3.1,2.62068965517241,0.09222644877748093,27,0.8709677419354825,24,3.8333333333333295,0.2608695652173915,0.125,0.6714285714285714
409,CONSEQUENCES,consequences,n,0.7513812154696132,66,18,70,27,1.27586206896552,2.55555555555556,3,12,10.57,2.7324,5.21,2.6415,3.0952380952381,1.96296296296296,4.82142857142857,1.7931034482758603,2.0,0.14341378022027393,29,0.7837837837837821,27,3.55555555555556,0.2812499999999997,0.27835051546391754,0.7857142857142857
410,CONSTANTLY,constantly,r,0.6458333333333334,40,50,84,18,1.07407407407407,2.68965517241379,2,8,8.82,2.6542,4.65,2.5922,2.8333333333333304,2.0714285714285703,4.93333333333333,1.5357142857142905,2.86206896551724,0.15146680321604364,27,0.9310344827586242,29,3.68965517241379,0.2710280373831778,0.17647058823529413,0.4444444444444444
411,CONSTITUTES,constitutes,v,0.75,56,23,67,18,1.7037037037037,2.4210526315789505,4,17,1.27,1.8195,0.7,1.7782,2.40909090909091,2.04,4.66666666666667,1.29166666666667,3.03448275862069,0.11224888614768563,27,0.5869565217391317,19,3.4210526315789505,0.2923076923076921,0.21176470588235294,0.7088607594936709
412,CONSTRUCTION,construction,n,0.7701149425287356,60,22,74,18,1.7037037037037,2.86206896551724,7,14,13.84,2.8494,5.45,2.6609,3.17391304347826,3.21428571428571,4.86666666666667,3.8214285714285694,3.13793103448276,0.08166462541462476,27,0.5869565217391317,29,3.86206896551724,0.2589285714285715,0.1956521739130435,0.7317073170731707
413,CONSUMPTION,consumption,n,0.6709677419354839,49,25,55,26,1.82142857142857,2.2962962962963,4,17,1.84,1.9777,0.89,1.8808,2.95652173913043,2.7241379310344795,4.703703703703701,2.48,2.62068965517241,0.08206919901037456,28,0.5490196078431376,27,3.2962962962963,0.3033707865168536,0.32098765432098764,0.6621621621621622
414,CONTINENTAL,continental,a,0.7873563218390804,60,24,77,13,1.6333333333333302,0.7727272727272729,4,4,3.29,2.2279,1.04,1.9445,2.9583333333333304,3.07692307692308,4.357142857142859,2.64285714285714,3.59259259259259,0.08832048158463679,30,0.6122448979591849,22,1.7727272727272732,0.564102564102564,0.14444444444444446,0.7142857142857143
415,CONTRABAND,contraband,n,0.7878787878787878,71,25,85,17,1.18518518518519,2.68965517241379,2,6,0.94,1.6902,0.5,1.6335,4.12,3.39285714285714,4.6,3.0,2.03448275862069,0.1059333560373942,27,0.8437499999999966,29,3.68965517241379,0.2710280373831778,0.16666666666666666,0.7395833333333334
416,CONTRACEPTIVES,contraceptives,n,0.8698630136986302,61,10,66,9,1.18518518518519,1.26086956521739,1,6,0.35,1.2788,0.21,1.2788,3.3333333333333304,4.2222222222222205,4.82758620689655,4.16,3.5714285714285694,0.06264254254253387,27,0.8437499999999966,23,2.2608695652173902,0.4423076923076926,0.12,0.8591549295774648
417,CONTRADICTING,contradicting,v,0.7086092715231788,48,24,59,20,1.3076923076923102,2.2272727272727297,4,11,0.29,1.2041,0.17,1.1761,3.13636363636364,1.7692307692307698,4.7407407407407405,1.7037037037037,1.96153846153846,0.10303895147041278,26,0.7647058823529399,22,3.2272727272727297,0.3098591549295772,0.2531645569620253,0.6666666666666666
418,CONTRITION,contrition,n,0.7534246575342466,38,31,72,5,1.08333333333333,2.3,1,3,0.57,1.4771,0.32,1.4472,2.31818181818182,1.65384615384615,3.51724137931034,1.35714285714286,2.3448275862069,0.08573595920562621,24,0.923076923076926,20,3.3,0.30303030303030304,0.06493506493506493,0.5507246376811594
419,CONTRIVED,contrived,v,0.6900584795321637,35,46,83,7,1.31034482758621,2.31818181818182,5,19,0.53,1.4472,0.29,1.3979,2.7272727272727297,1.53846153846154,4.2758620689655205,1.37931034482759,2.3448275862069,0.13895560367517273,29,0.7631578947368404,22,3.31818181818182,0.30136986301369845,0.07777777777777778,0.4320987654320987
420,CONVICTION,conviction,n,0.7034883720930233,51,30,70,21,1.77777777777778,1.75,2,7,5.94,2.4829,2.83,2.3766,3.94444444444444,2.03571428571429,4.89655172413793,2.3333333333333304,2.35714285714286,0.11770913593877752,27,0.5624999999999993,24,2.75,0.3636363636363637,0.2307692307692308,0.6296296296296297
421,COOING,cooing,v,0.8909090909090909,63,15,84,3,1.1923076923076898,1.52173913043478,2,2,0.47,1.3979,0.23,1.301,2.82608695652174,2.75,4.13333333333333,3.03571428571429,3.931034482758621,0.10254538729871428,26,0.8387096774193564,23,2.52173913043478,0.3965517241379313,0.03448275862068965,0.8076923076923077
422,COOKING,cooking,n,0.7792207792207793,49,23,71,11,1.8333333333333304,2.40909090909091,6,18,25.63,3.1166,10.71,2.9538,3.5416666666666696,3.76,4.96428571428571,4.03571428571429,4.40740740740741,0.10902529563886404,30,0.5454545454545464,22,3.40909090909091,0.2933333333333332,0.13414634146341464,0.6805555555555556
423,COOKOUT,cookout,n,0.7567567567567568,56,32,84,13,1.3,2.0434782608695703,1,1,0.76,1.6021,0.13,1.0792,3.8333333333333295,3.73076923076923,4.7407407407407405,4.321428571428569,4.25925925925926,0.08581770453408953,30,0.7692307692307692,23,3.04347826086957,0.3285714285714281,0.13402061855670105,0.6363636363636364
424,COOLING,cooling,n,0.7741935483870968,45,26,75,9,1.6296296296296298,2.15,5,14,2.2,2.0531,1.07,1.959,2.2727272727272703,2.88461538461538,5.0,2.0833333333333304,3.928571428571431,0.07657930985324232,27,0.6136363636363635,20,3.15,0.31746031746031744,0.10714285714285714,0.6338028169014085
425,COORDINATE,coordinate,n,0.7019867549668874,43,29,63,16,1.48148148148148,2.7391304347826098,6,11,2.55,2.1173,1.34,2.0531,2.48,2.35714285714286,4.82758620689655,2.06896551724138,3.51724137931034,0.06800564054323552,27,0.6750000000000006,23,3.7391304347826098,0.2674418604651162,0.20253164556962025,0.5972222222222222
426,COPE,cope,n,0.7076923076923077,50,46,88,11,1.48148148148148,2.21739130434783,3,12,3.25,2.2227,1.79,2.1790000000000003,2.38888888888889,1.75,4.82758620689655,1.68,2.96296296296296,0.1511742730335725,27,0.6750000000000006,23,3.2173913043478297,0.3108108108108104,0.1111111111111111,0.5208333333333334
427,COPPER,copper,n,0.8527607361963192,57,19,82,5,1.7037037037037,0.6363636363636359,6,13,6.59,2.5276,2.18,2.2648,2.7727272727272703,4.64,4.79310344827586,4.54166666666667,3.5,0.0821956220508853,27,0.5869565217391317,22,1.636363636363636,0.6111111111111113,0.05747126436781608,0.75
428,CORDLESS,cordless,a,0.7702702702702703,42,30,72,4,1.25,1.22222222222222,1,1,0.39,1.3222,0.19,1.2304,2.0,3.740740740740741,4.68965517241379,4.103448275862069,3.44827586206897,0.05231550235172825,28,0.8,27,2.22222222222222,0.4500000000000005,0.05263157894736842,0.5833333333333334
429,CORK,cork,n,0.8435754189944135,63,22,88,6,1.8148148148148104,1.06896551724138,7,13,2.86,2.1673,1.38,2.0682,2.5833333333333304,4.66666666666667,4.86666666666667,4.44444444444444,3.13793103448276,0.10472706103991268,27,0.5510204081632668,29,2.06896551724138,0.4833333333333332,0.06382978723404255,0.7411764705882353
430,CORNED,corned,v,0.7987421383647799,47,29,80,3,1.33333333333333,0.875,3,4,1.39,1.8573,0.64,1.7404,2.2272727272727297,2.73076923076923,3.3333333333333304,1.8148148148148104,3.0,0.08625656836125481,15,0.7500000000000019,16,1.875,0.5333333333333333,0.03614457831325301,0.618421052631579
431,CORONATION,coronation,n,0.7972972972972973,48,23,70,7,1.26923076923077,1.41176470588235,1,5,2.1,2.0334,0.54,1.6628,3.68181818181818,2.92307692307692,4.0,2.9583333333333304,3.931034482758621,0.08993600032001353,26,0.7878787878787874,17,2.4117647058823497,0.414634146341464,0.09090909090909093,0.676056338028169
432,CORPORATE,corporate,a,0.7894736842105263,61,22,74,14,1.51851851851852,1.25,4,10,10.22,2.7177,3.99,2.5263,2.38888888888889,2.57142857142857,4.89655172413793,2.44,2.60714285714286,0.10009373285759338,27,0.658536585365853,24,2.25,0.4444444444444444,0.1590909090909091,0.7349397590361446
433,CORRECTLY,correctly,r,0.6734693877551021,34,35,65,13,1.55555555555556,2.95652173913043,1,3,6.06,2.4914,3.36,2.4518,2.76190476190476,2.1153846153846203,4.8518518518518485,1.8148148148148104,4.19230769230769,0.1147413532797845,27,0.642857142857141,23,3.95652173913043,0.2527472527472531,0.16666666666666666,0.4927536231884058
434,CORRESPONDENCE,correspondence,n,0.8253968253968254,48,10,56,12,1.37931034482759,2.59090909090909,5,12,2.25,2.0645,1.13,1.9823,2.6666666666666696,3.26923076923077,4.64285714285714,2.78571428571429,3.6666666666666696,0.06357628665665857,29,0.7249999999999979,22,3.59090909090909,0.27848101265822794,0.17647058823529413,0.8275862068965517
435,COSMIC,cosmic,a,0.797752808988764,61,24,81,12,1.64285714285714,2.5833333333333304,2,2,3.61,2.2672,1.56,2.1206,3.8,2.53846153846154,4.6551724137931,2.8,3.75,0.12449193590781132,28,0.6086956521739141,24,3.5833333333333304,0.27906976744186074,0.12903225806451613,0.7176470588235294
436,COSMOPOLITAN,cosmopolitan,n,0.8064516129032258,62,13,63,17,2.18518518518519,1.75862068965517,4,12,1.16,1.7782,0.63,1.7324,3.5416666666666696,2.75,4.5,2.89285714285714,3.51724137931034,0.10361401951346766,27,0.4576271186440668,29,2.75862068965517,0.3625000000000003,0.2125,0.8266666666666667
437,COSTLY,costly,s,0.6644295302013423,30,40,69,10,1.5666666666666698,2.7083333333333304,2,7,1.55,1.9031,0.87,1.8692,3.6666666666666696,2.26923076923077,4.64285714285714,2.28571428571429,1.8148148148148104,0.12587320482602313,30,0.6382978723404242,24,3.7083333333333295,0.2696629213483149,0.12658227848101267,0.42857142857142855
438,COUNTERFEIT,counterfeit,n,0.8159509202453987,66,11,67,19,1.40740740740741,2.2608695652173902,3,7,3.08,2.1987,0.88,1.8751,3.47368421052632,2.60714285714286,4.92857142857143,3.0,1.62068965517241,0.09455618438206816,27,0.7105263157894723,23,3.2608695652173902,0.3066666666666668,0.22093023255813954,0.8571428571428571
439,COUNTLESS,countless,s,0.7414965986394558,38,32,71,6,1.24137931034483,3.15384615384615,1,11,2.37,2.0864,1.32,2.0492,2.59090909090909,1.7307692307692302,4.67857142857143,2.03448275862069,2.96551724137931,0.1489000126179134,29,0.8055555555555539,26,4.15384615384615,0.2407407407407409,0.07792207792207792,0.5428571428571428
440,COUNTY,county,n,0.7697368421052632,44,29,73,6,1.1923076923076898,0.826086956521739,2,2,33.76,3.2363,10.97,2.9643,1.88888888888889,3.53571428571429,4.89285714285714,2.8,3.1785714285714306,0.0978430243635961,26,0.8387096774193564,23,1.826086956521739,0.5476190476190477,0.0759493670886076,0.6027397260273972
441,COURTESY,courtesy,n,0.7794117647058824,40,21,66,9,1.33333333333333,2.52173913043478,3,4,8.12,2.6180000000000003,4.26,2.5539,2.6666666666666696,2.1923076923076903,4.78571428571429,1.92857142857143,4.55555555555556,0.028142548929364332,30,0.7500000000000019,23,3.52173913043478,0.2839506172839508,0.12,0.6557377049180327
442,COURTSIDE,courtside,,0.7803468208092486,60,21,75,17,1.46153846153846,0.875,0,0,0.78,1.6128,0.27,1.3802,3.63636363636364,3.73076923076923,4.75862068965517,4.04,3.55172413793103,0.05232151078258589,26,0.6842105263157903,24,1.875,0.5333333333333333,0.18478260869565216,0.7407407407407407
443,COWARD,coward,n,0.7932960893854749,65,23,77,14,1.13793103448276,3.18518518518519,2,4,14.39,2.8663,6.18,2.7152,2.31818181818182,2.15384615384615,4.72413793103448,2.51724137931034,1.62068965517241,0.1328650821367533,29,0.8787878787878777,27,4.1851851851851904,0.23893805309734484,0.15384615384615385,0.7386363636363636
444,COWBELL,cowbell,n,0.8466257668711656,66,13,72,12,1.35714285714286,0.111111111111111,1,1,0.2,1.0414,0.1,0.9542,2.95454545454545,4.888888888888889,4.51724137931035,4.68965517241379,3.48275862068966,0.07054174773573936,28,0.7368421052631563,27,1.111111111111111,0.9000000000000001,0.14285714285714285,0.8354430379746836
445,CRACKERJACK,crackerjack,n,0.8802395209580839,69,13,78,7,1.51724137931034,0.44,2,6,0.49,1.415,0.27,1.3802,3.2727272727272703,3.77777777777778,4.03448275862069,3.89655172413793,3.75862068965517,0.08102554044839648,29,0.6590909090909112,25,1.44,0.6944444444444444,0.08235294117647059,0.8414634146341463
446,CRACKERS,crackers,n,0.8380281690140845,55,14,64,9,2.14285714285714,1.8333333333333304,6,33,5.67,2.4624,2.04,2.2355,2.16,4.7407407407407405,4.96551724137931,4.93333333333333,3.46428571428571,0.09806682552894833,28,0.4666666666666673,24,2.8333333333333304,0.35294117647058865,0.1232876712328767,0.7971014492753623
447,CRAFTY,crafty,s,0.7891566265060241,55,24,76,11,1.89655172413793,3.0,1,11,1.04,1.7324,0.55,1.6721,3.5,2.1111111111111103,4.68965517241379,2.46428571428571,3.678571428571431,0.1230513813874914,29,0.5272727272727276,27,4.0,0.25,0.1264367816091954,0.6962025316455697
448,CRAPPY,crappy,s,0.8494623655913979,72,15,86,13,1.85185185185185,3.91304347826087,1,7,4.96,2.4048,2.61,2.3424,3.0952380952381,1.61538461538462,4.8148148148148096,2.03846153846154,1.5,0.13392640744068707,27,0.5400000000000005,23,4.91304347826087,0.20353982300884954,0.13131313131313133,0.8275862068965517
449,CRASS,crass,s,0.8011049723756906,55,32,90,4,1.26923076923077,3.12,1,1,0.71,1.5682,0.38,1.5185,3.36363636363636,1.52,4.24137931034483,1.86206896551724,2.0714285714285703,0.1345365532879373,26,0.7878787878787874,25,4.12,0.2427184466019417,0.0425531914893617,0.632183908045977
450,CRATER,crater,n,0.8013245033112583,51,23,70,7,1.55172413793103,1.72727272727273,3,4,2.59,2.1239,0.74,1.7993,3.5416666666666696,4.46153846153846,4.64285714285714,4.46428571428571,2.6296296296296298,0.08065454421095486,29,0.6444444444444463,22,2.7272727272727297,0.3666666666666663,0.09090909090909093,0.6891891891891891
451,CRATES,crates,n,0.7469135802469136,48,30,73,11,1.40740740740741,2.1052631578947403,3,4,1.86,1.9823,0.79,1.8261,2.18181818181818,4.72,4.63333333333333,4.56521739130435,2.96551724137931,0.09408264516140696,27,0.7105263157894723,19,3.1052631578947403,0.32203389830508444,0.13095238095238096,0.6153846153846154
452,CRAWLEY,crawley,,0.8273381294964028,44,21,71,3,1.06666666666667,0.916666666666667,0,0,0.59,1.4914,0.08,0.9031,3.2083333333333304,2.57692307692308,2.22222222222222,2.0714285714285703,2.6666666666666696,0.05095048616482,15,0.9374999999999972,12,1.916666666666667,0.5217391304347825,0.040540540540540536,0.676923076923077
453,CRAZIEST,craziest,s,0.7816091954022989,49,35,87,3,1.44444444444444,3.4782608695652204,5,18,2.31,2.0755,1.32,2.0492,4.5454545454545485,1.5,4.77777777777778,2.40740740740741,2.1923076923076903,0.09713396253324397,27,0.6923076923076944,23,4.47826086956522,0.22330097087378625,0.03333333333333333,0.5833333333333334
